Filename,Folder_Path,Ground_Truth_Folder,Predicted_Dept,Predicted_Desc,Confidence,Status
19621.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19621.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,86.31%,MISMATCH
19622.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19622.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,73.30%,MATCH
19626.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19626.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,63.65%,MATCH
19629.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19629.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,49.30%,LOW_CONFIDENCE
1963.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1963.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,88.05%,MISMATCH
1965.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1965.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,47.48%,LOW_CONFIDENCE
1967.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1967.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,22.30%,LOW_CONFIDENCE
19673.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19673.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,43.80%,LOW_CONFIDENCE
19677.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19677.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,33.23%,LOW_CONFIDENCE
19678.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19678.jpg",Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,53.15%,LOW_CONFIDENCE
19683.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19683.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,78.62%,MATCH
19684.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19684.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,45.10%,LOW_CONFIDENCE
19688.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19688.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,32.45%,LOW_CONFIDENCE
1969.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1969.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,46.92%,LOW_CONFIDENCE
19691.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19691.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,50.54%,LOW_CONFIDENCE
19731.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19731.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,75.05%,MATCH
19732.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19732.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,62.29%,MATCH
19737.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19737.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,81.66%,MATCH
19738.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19738.jpg",Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,29.42%,LOW_CONFIDENCE
1974.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1974.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,70.85%,MISMATCH
19741.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19741.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,36.49%,LOW_CONFIDENCE
19745.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19745.jpg",Air_Pollution,Horticulture Dept,A photo of unmaintained park or dry plants,40.38%,LOW_CONFIDENCE
19747.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19747.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,44.59%,LOW_CONFIDENCE
19748.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19748.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,44.54%,LOW_CONFIDENCE
19781.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19781.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,47.91%,LOW_CONFIDENCE
19783.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19783.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,81.45%,MISMATCH
19785.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19785.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,98.99%,MATCH
199.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\199.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,58.96%,LOW_CONFIDENCE
1991.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1991.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,81.46%,MATCH
1992.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1992.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,86.64%,MATCH
19927.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19927.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,92.75%,MISMATCH
19930.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19930.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,78.08%,MISMATCH
19931.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19931.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,62.40%,MATCH
19932.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19932.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,78.49%,MISMATCH
19934.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19934.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,84.16%,MISMATCH
19935.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19935.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,57.73%,LOW_CONFIDENCE
19936.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19936.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,78.59%,MISMATCH
19939.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19939.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,66.53%,MISMATCH
19947.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19947.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,82.32%,MISMATCH
1996.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1996.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,72.53%,MATCH
19969.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19969.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,58.91%,LOW_CONFIDENCE
1997.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\1997.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,36.85%,LOW_CONFIDENCE
19985.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19985.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,50.29%,LOW_CONFIDENCE
19989.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19989.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,49.99%,LOW_CONFIDENCE
19990.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19990.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,48.34%,LOW_CONFIDENCE
19992.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19992.jpg",Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,29.23%,LOW_CONFIDENCE
19993.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19993.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,64.10%,MATCH
19994.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\19994.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,58.59%,LOW_CONFIDENCE
200.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\200.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,43.48%,LOW_CONFIDENCE
2000.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\2000.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,54.47%,LOW_CONFIDENCE
2001.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\2001.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,62.90%,MATCH
20031.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20031.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,55.18%,LOW_CONFIDENCE
20033.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20033.jpg",Air_Pollution,Public Health Dept,A photo of dead animal on street,95.17%,MISMATCH
20035.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20035.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,36.61%,LOW_CONFIDENCE
20036.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20036.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,32.83%,LOW_CONFIDENCE
20037.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20037.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,31.88%,LOW_CONFIDENCE
20039.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20039.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,62.21%,MATCH
20040.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20040.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,36.32%,LOW_CONFIDENCE
20042.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20042.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,74.90%,MATCH
20043.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20043.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,51.55%,LOW_CONFIDENCE
20044.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20044.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,34.41%,LOW_CONFIDENCE
20047.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20047.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,66.89%,MATCH
20050.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20050.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,95.44%,MATCH
20051.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20051.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.44%,LOW_CONFIDENCE
20052.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20052.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,45.09%,LOW_CONFIDENCE
20092.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20092.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,34.47%,LOW_CONFIDENCE
20098.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20098.jpg",Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,81.16%,MATCH
20099.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20099.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,74.33%,MISMATCH
201.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\201.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,79.52%,MISMATCH
20100.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20100.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,45.07%,LOW_CONFIDENCE
20103.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20103.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,38.71%,LOW_CONFIDENCE
20108.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20108.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,84.63%,MATCH
20112.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20112.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,41.59%,LOW_CONFIDENCE
20120.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20120.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,62.54%,MATCH
20175.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20175.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,86.06%,MISMATCH
20176.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20176.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,95.52%,MISMATCH
20177.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20177.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,69.76%,MATCH
20179.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20179.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,86.19%,MATCH
20183.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20183.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,77.86%,MATCH
20187.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20187.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,88.71%,MATCH
20189.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20189.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,48.73%,LOW_CONFIDENCE
20192.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20192.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,67.23%,MATCH
20193.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20193.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,40.30%,LOW_CONFIDENCE
20194.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20194.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,69.17%,MATCH
20195.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20195.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,69.82%,MATCH
20196.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20196.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,92.87%,MATCH
20197.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20197.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,64.96%,MATCH
2027.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\2027.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,62.27%,MISMATCH
20298.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20298.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,31.36%,LOW_CONFIDENCE
20303.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20303.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,28.47%,LOW_CONFIDENCE
20305.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20305.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,44.16%,LOW_CONFIDENCE
20308.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20308.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,36.85%,LOW_CONFIDENCE
20309.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20309.jpg",Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,40.36%,LOW_CONFIDENCE
20312.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20312.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,53.07%,LOW_CONFIDENCE
20313.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20313.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,49.57%,LOW_CONFIDENCE
20314.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\20314.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,89.79%,MISMATCH
2035.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\2035.jpg",Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,47.54%,LOW_CONFIDENCE
2037.jpg,"Air_Pollution\Air_Pollution-_Malba,_bricks,_bori,_etc_dumped_on_public_land\2037.jpg",Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,79.05%,MATCH
