Filename,Folder_Path,Ground_Truth_Folder,Predicted_Dept,Predicted_Desc,Confidence,Status
6525.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6525.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,46.75%,LOW_CONFIDENCE
6526.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6526.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,48.73%,LOW_CONFIDENCE
6528.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6528.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,38.70%,LOW_CONFIDENCE
6530.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6530.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,40.38%,LOW_CONFIDENCE
6566.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6566.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,54.84%,LOW_CONFIDENCE
6577.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6577.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,27.74%,LOW_CONFIDENCE
6578.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6578.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,30.31%,LOW_CONFIDENCE
6584.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6584.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,51.88%,LOW_CONFIDENCE
6594.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6594.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,59.84%,LOW_CONFIDENCE
6697.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6697.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,49.89%,LOW_CONFIDENCE
6702.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6702.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,54.48%,LOW_CONFIDENCE
6724.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6724.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,37.05%,LOW_CONFIDENCE
6759.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6759.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,52.64%,LOW_CONFIDENCE
6762.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6762.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,53.32%,LOW_CONFIDENCE
6766.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6766.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,39.37%,LOW_CONFIDENCE
6770.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6770.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,40.60%,LOW_CONFIDENCE
6772.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6772.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.77%,LOW_CONFIDENCE
6773.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6773.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,34.59%,LOW_CONFIDENCE
6816.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6816.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,36.09%,LOW_CONFIDENCE
6817.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6817.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,53.46%,LOW_CONFIDENCE
6828.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6828.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,59.32%,LOW_CONFIDENCE
6829.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6829.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,38.43%,LOW_CONFIDENCE
6831.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6831.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,69.32%,MISMATCH
6835.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6835.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,49.93%,LOW_CONFIDENCE
6838.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6838.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,59.66%,LOW_CONFIDENCE
684.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\684.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,93.93%,MISMATCH
6845.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6845.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,49.40%,LOW_CONFIDENCE
6846.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6846.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,27.83%,LOW_CONFIDENCE
6849.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6849.jpg,Air_Pollution,Horticulture Dept,A photo of unmaintained park or dry plants,64.23%,MISMATCH
6852.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6852.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,65.74%,MISMATCH
6853.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6853.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,39.23%,LOW_CONFIDENCE
6855.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6855.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,40.35%,LOW_CONFIDENCE
6856.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6856.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,68.32%,MISMATCH
6856_1.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6856_1.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,55.20%,LOW_CONFIDENCE
686.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\686.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,43.89%,LOW_CONFIDENCE
6863.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6863.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,54.23%,LOW_CONFIDENCE
6866.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6866.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,53.98%,LOW_CONFIDENCE
6878.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6878.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,59.39%,LOW_CONFIDENCE
6883.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6883.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,49.46%,LOW_CONFIDENCE
6891.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6891.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,52.14%,LOW_CONFIDENCE
6896.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6896.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,41.92%,LOW_CONFIDENCE
6900.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6900.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,53.40%,LOW_CONFIDENCE
6909.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6909.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,36.29%,LOW_CONFIDENCE
691.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\691.jpg,Air_Pollution,Drainage Dept,A photo of water logging or flooded street,45.23%,LOW_CONFIDENCE
6911.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6911.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,40.35%,LOW_CONFIDENCE
6915.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6915.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,45.55%,LOW_CONFIDENCE
692.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\692.jpg,Air_Pollution,Drainage Dept,A photo of water logging or flooded street,43.42%,LOW_CONFIDENCE
6923.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6923.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,38.01%,LOW_CONFIDENCE
693.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\693.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,43.43%,LOW_CONFIDENCE
6932.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6932.jpg,Air_Pollution,Public Health Dept,A photo of dead animal on street,70.91%,MISMATCH
6933.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6933.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,62.90%,MISMATCH
6935.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6935.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,49.99%,LOW_CONFIDENCE
6937.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6937.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,50.95%,LOW_CONFIDENCE
6943.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6943.jpg,Air_Pollution,Horticulture Dept,A photo of unmaintained park or dry plants,61.71%,MISMATCH
6947.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6947.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,37.09%,LOW_CONFIDENCE
6959.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6959.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,46.61%,LOW_CONFIDENCE
696.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\696.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,35.92%,LOW_CONFIDENCE
6960.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6960.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,45.62%,LOW_CONFIDENCE
6974.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6974.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,44.26%,LOW_CONFIDENCE
6976.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6976.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,97.74%,MISMATCH
6985.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\6985.jpg,Air_Pollution,Horticulture Dept,A photo of unmaintained park or dry plants,59.81%,LOW_CONFIDENCE
699.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\699.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,40.49%,LOW_CONFIDENCE
70.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\70.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,30.84%,LOW_CONFIDENCE
702.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\702.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,48.01%,LOW_CONFIDENCE
7026.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7026.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,48.99%,LOW_CONFIDENCE
703.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\703.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,41.85%,LOW_CONFIDENCE
7038.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7038.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,41.63%,LOW_CONFIDENCE
704.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\704.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,39.02%,LOW_CONFIDENCE
7050.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7050.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,40.49%,LOW_CONFIDENCE
7051.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7051.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,34.29%,LOW_CONFIDENCE
7052.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7052.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,53.32%,LOW_CONFIDENCE
7055.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7055.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,43.45%,LOW_CONFIDENCE
7062.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7062.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,36.64%,LOW_CONFIDENCE
7063.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7063.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,40.62%,LOW_CONFIDENCE
7064.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7064.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,85.99%,MISMATCH
7066.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7066.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,32.11%,LOW_CONFIDENCE
7068.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7068.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,44.28%,LOW_CONFIDENCE
707.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\707.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,49.52%,LOW_CONFIDENCE
7074.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7074.jpg,Air_Pollution,Drainage Dept,A photo of a blocked drain or sewer,51.08%,LOW_CONFIDENCE
708.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\708.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,50.33%,LOW_CONFIDENCE
7083.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7083.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,56.54%,LOW_CONFIDENCE
7085.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7085.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,48.29%,LOW_CONFIDENCE
7094.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7094.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,56.02%,LOW_CONFIDENCE
7099.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7099.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,47.04%,LOW_CONFIDENCE
7101.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7101.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.29%,LOW_CONFIDENCE
7109.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7109.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,33.57%,LOW_CONFIDENCE
7125.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7125.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,63.17%,MISMATCH
7130.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7130.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,53.69%,LOW_CONFIDENCE
7134.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7134.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,46.23%,LOW_CONFIDENCE
7136.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7136.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,53.95%,LOW_CONFIDENCE
7137.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7137.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,39.77%,LOW_CONFIDENCE
7140.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7140.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,70.92%,MISMATCH
7155.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7155.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,59.07%,LOW_CONFIDENCE
7156.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7156.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,33.92%,LOW_CONFIDENCE
7158_1.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7158_1.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,54.95%,LOW_CONFIDENCE
7160.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7160.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,45.29%,LOW_CONFIDENCE
7163.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7163.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,59.15%,LOW_CONFIDENCE
7179.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7179.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,41.12%,LOW_CONFIDENCE
7187.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7187.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,55.38%,LOW_CONFIDENCE
719.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\719.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,43.56%,LOW_CONFIDENCE
72.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\72.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,27.03%,LOW_CONFIDENCE
720.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\720.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,76.37%,MISMATCH
7202.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7202.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,43.67%,LOW_CONFIDENCE
7208.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7208.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,43.12%,LOW_CONFIDENCE
7214.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7214.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,94.65%,MISMATCH
7215.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7215.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,53.31%,LOW_CONFIDENCE
722.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\722.jpg,Air_Pollution,Enforcement Dept,A photo of illegal shop or encroachment on footpath,36.89%,LOW_CONFIDENCE
7226.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7226.jpg,Air_Pollution,Civil Engineering Dept,A photo of a broken road or pothole,47.03%,LOW_CONFIDENCE
723.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\723.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,56.47%,LOW_CONFIDENCE
7231.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7231.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,55.07%,LOW_CONFIDENCE
7233.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7233.jpg,Air_Pollution,Civil Engineering Dept,A photo of damaged pavement or footpath,56.59%,LOW_CONFIDENCE
7237.jpg,Air_Pollution\Air_Pollution-_broken_footpath_divider\7237.jpg,Air_Pollution,Civil Engineering Dept,A photo of construction material dumped on road,47.77%,LOW_CONFIDENCE
